!
!Date: 01/04/2026
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
RSP5	YER125W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Neumann S, et al. (2003) PMID:14608372
NSA2	YER126C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rout MP, et al. (2000) PMID:10684247
GLC7	YER133W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-01-29	Böhm S and Buchberger A (2013) PMID:23418575
YER134C	YER134C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YER138C	YER138C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
RTR1	YER139C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Gibney PA, et al. (2008) PMID:18408053
MAG1	YER142C	located in	GO:0005634	nucleus	cellular component		IC with alkylbase DNA N-glycosylase activity	manually curated	SGD	2013-08-07	Berdal KG, et al. (1990) PMID:2265619
SPT15	YER148W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Patterson GH, et al. (1998) PMID:9818719
YER152C	YER152C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MYG1	YER156C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MYG1	YER156C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2020-01-30	Singer-Krüger B, et al. (2020) PMID:31323700
YER160C	YER160C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
SPT2	YER161C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
SPT2	YER161C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kruger W and Herskowitz I (1991) PMID:2072912
RAD4	YER162C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Li Y, et al. (2010) PMID:19889839
GCG1	YER163C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PAB1	YER165W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dunn EF, et al. (2005) PMID:15630021
PAB1	YER165W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Brune C, et al. (2005) PMID:15769879
PAB1	YER165W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
BCK2	YER167W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RPH1	YER169W	located in	GO:0005634	nucleus	cellular component		IC with DNA-binding transcription repressor activity, RNA polymerase II-specific	manually curated	SGD	2018-10-20	Jang YK, et al. (1999) PMID:10523651
BRR2	YER172C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
GRX4	YER174C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2019-05-08	Lopreiato R, et al. (2004) PMID:14519092
BMH1	YER177W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Callejo M, et al. (2002) PMID:12167636
BMH1	YER177W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
BMH1	YER177W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-12-31	Slubowski CJ, et al. (2014) PMID:25409301
DMC1	YER179W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bishop DK (1994) PMID:7528104
DMC1	YER179W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Lam C, et al. (2014) PMID:24390141
TOG1	YER184C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YRF1-2	YER190W	located in	GO:0005634	nucleus	cellular component		IC with telomere maintenance via recombination	manually curated	SGD	2013-08-07	Yamada M, et al. (1998) PMID:9837911
DEG1	YFL001W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Lecointe F, et al. (1998) PMID:9430663
YFL002W-A	YFL002W-A	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
BLM10	YFL007W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Schmidt M, et al. (2005) PMID:15778719
BLM10	YFL007W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Doherty KM, et al. (2012) PMID:22908043
BLM10	YFL007W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Fehlker M, et al. (2003) PMID:12973301
SMC1	YFL008W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
CDC4	YFL009W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Blondel M, et al. (2000) PMID:11080155
WWM1	YFL010C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
WWM1	YFL010C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Szallies A, et al. (2002) PMID:12062425
IES1	YFL013C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
IES1	YFL013C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
HSP12	YFL014W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GNA1	YFL017C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GAT1	YFL021W	located in	GO:0005634	nucleus	cellular component		IPI with GZF3	manually curated	SGD	2013-08-07	Georis I, et al. (2009) PMID:19380492
GAT1	YFL021W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Cunningham TS, et al. (2000) PMID:10799523
HAC1	YFL031W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Cox JS and Walter P (1996) PMID:8898193
RIM15	YFL033C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Pedruzzi I, et al. (2003) PMID:14690612
MOB2	YFL034C-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Colman-Lerner A, et al. (2001) PMID:11747810
MOB2	YFL034C-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Weiss EL, et al. (2002) PMID:12196508
OTU1	YFL044C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SWP82	YFL049W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SWP82	YFL049W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
ZNF1	YFL052W	located in	GO:0005634	nucleus	cellular component		IC with RNA polymerase II transcription regulatory region sequence-specific DNA binding	manually curated	SGD	2020-04-29	Tangsombatvichit P, et al. (2015) PMID:25673751
COS4	YFL062W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
YFL066C	YFL066C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
LOC1	YFR001W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
YPI1	YFR003C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bharucha JP, et al. (2008) PMID:18172024
YPI1	YFR003C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Pedelini L, et al. (2007) PMID:17142459
RPN11	YFR004W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Wendler P, et al. (2004) PMID:15210724
SAD1	YFR005C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Lygerou Z, et al. (1999) PMID:10022888
ECO1	YFR027W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
CDC14	YFR028C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
CDC14	YFR028C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2016-06-14	Yellman CM and Roeder GS (2015) PMID:26090959
PHO4	YFR034C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2016-01-12	Komeili A and O'Shea EK (1999) PMID:10320381
CDC26	YFR036W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
RSC8	YFR037C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
IRC5	YFR038W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
CNN1	YFR046C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
BNA6	YFR047C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PRE4	YFR050C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
CDH1	YGL003C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Jaquenoud M, et al. (2002) PMID:12456658
RPN14	YGL004C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Saeki Y, et al. (2009) PMID:19446323
PDR1	YGL013C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Delahodde A, et al. (2001) PMID:11136452
PDR1	YGL013C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
KAP122	YGL016W	is active in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2022-06-20	Rout MP, et al. (2000) PMID:10684247
KAP122	YGL016W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2019-04-18	Rout MP, et al. (2000) PMID:10684247
TRP5	YGL026C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CGR1	YGL029W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
MIG1	YGL035C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	De Vit MJ, et al. (1997) PMID:9285828
MIG1	YGL035C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sarma NJ, et al. (2007) PMID:17237508
MIG1	YGL035C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
PNC1	YGL037C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Anderson RM, et al. (2003) PMID:12736687
HEM2	YGL040C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
DST1	YGL043W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Shimoaraiso M, et al. (1997) PMID:9334234
ALG13	YGL047W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
RPT6	YGL048C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Russell SJ, et al. (1999) PMID:10419517
SDS23	YGL056C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SDS23	YGL056C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
RAD6	YGL058W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Watkins JF, et al. (1993) PMID:8436296
RAD6	YGL058W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Ulrich HD and Jentsch S (2000) PMID:10880451
SGF73	YGL066W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
AFT1	YGL071W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Yamaguchi-Iwai Y, et al. (2002) PMID:11877447
AFT1	YGL071W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
AFT1	YGL071W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kawahata M, et al. (2006) PMID:16911514
HSF1	YGL073W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kaida D, et al. (2003) PMID:12821147
MIY3	YGL082W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MAD1	YGL086W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Hardwick KG and Murray AW (1995) PMID:7593191
MMS2	YGL087C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Ulrich HD and Jentsch S (2000) PMID:10880451
LIF1	YGL090W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Valencia M, et al. (2001) PMID:11740566
NBP35	YGL091C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Vitale G, et al. (1996) PMID:8921898
NBP35	YGL091C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Hausmann A, et al. (2005) PMID:15728363
SRM1	YGL097W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Clark KL, et al. (1991) PMID:1666302
SRM1	YGL097W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2019-05-13	Stochaj U, et al. (2000) PMID:11024003
SRM1	YGL097W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-10-23	Fleischmann M, et al. (1991) PMID:1865879
YGK1	YGL101W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RPL28	YGL103W	located in	GO:0005634	nucleus	cellular component		IMP	manually curated	SGD	2013-08-07	Underwood MR and Fried HM (1990) PMID:2104804
NSA1	YGL111W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TAF6	YGL112C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
SLD3	YGL113W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
SNF4	YGL115W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Celenza JL, et al. (1989) PMID:2481228
SNF4	YGL115W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sarma NJ, et al. (2007) PMID:17237508
CDC20	YGL116W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
NAB2	YGL122C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Anderson JT, et al. (1993) PMID:8474438
NAB2	YGL122C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Green DM, et al. (2002) PMID:11779864
NAB2	YGL122C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Wilson SM, et al. (1994) PMID:7962083
SOH1	YGL127C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CEG1	YGL130W	located in	GO:0005634	nucleus	cellular component		IPI with CET1	manually curated	SGD	2018-02-16	Cho EJ, et al. (1998) PMID:9832501
SNT2	YGL131C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SNT2	YGL131C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
ITC1	YGL133W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
HUL5	YGL141W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ROG1	YGL144C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-12-31	Vishnu Varthini L, et al. (2015) PMID:25433290
NUT1	YGL151W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Tabtiang RK and Herskowitz I (1998) PMID:9671481
NUT1	YGL151W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
ARI1	YGL157W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SUT1	YGL162W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Ness F, et al. (2001) PMID:11248676
SUT1	YGL162W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
RAD54	YGL163C	located in	GO:0005634	nucleus	cellular component		IMP	manually curated	SGD	2013-08-07	Shor E, et al. (2002) PMID:12399378
RAD54	YGL163C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
YRB30	YGL164C	located in	GO:0005634	nucleus	cellular component		IMP	manually curated	SGD	2013-08-07	Braunwarth A, et al. (2003) PMID:12578832
CUP2	YGL166W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Szczypka MS and Thiele DJ (1989) PMID:2651899
XRN1	YGL173C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-01-28	Haimovich G, et al. (2013) PMID:23706738
BUD13	YGL174W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Ni L and Snyder M (2001) PMID:11452010
SAE2	YGL175C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GTS1	YGL181W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Yaguchi S, et al. (2007) PMID:17449140
