Protein,MW,Rxn,0.05213,0.39457,0.28828,0.18299
YNL306W,24580.8,YNL306W_translation_Ribosome,7.140132619336477e-06,4.254912573153816e-05,4.0509822655402385e-05,4.511633836378653e-05
YNL316C,38217.6,YNL316C_translation_Ribosome,5.369277997677142e-08,7.212399282761877e-07,5.2064002256175e-07,3.040169360645772e-07
YNL318C,60980.0,YNL318C_translation_Ribosome,0.0,0.0,0.0,0.0
YNL325C,101720.8,YNL325C_translation_Ribosome,0.0,0.0,0.0,0.0
YNR001C,53362.5,YNR001C_translation_Ribosome,0.0,0.0,0.0,0.0
YNR008W,75385.0,YNR008W_translation_Ribosome,5.43805668233499e-07,2.3018885639202484e-06,2.0040191545199986e-06,1.5182737235426824e-06
YNR012W,56297.7,YNR012W_translation_Ribosome,0.0,0.0,0.0,0.0
YNR013C,99494.3,YNR013C_translation_Ribosome,0.0,0.0,0.0,0.0
YNR015W,42827.0,YNR015W_translation_Ribosome,0.0,0.0,0.0,0.0
YNR016C,250318.7,YNR016C_translation_Ribosome,6.497172101446957e-08,2.750204168840126e-07,2.394321740671355e-07,1.8139725742468503e-07
YNR017W,23243.8,YNR017W_translation_Ribosome,1.6160186878130783e-05,8.401008055993048e-05,7.788006932421208e-05,8.718516720218298e-05
YNR019W,74024.5,YNR019W_translation_Ribosome,0.0,0.0,0.0,0.0
YNR022C,16286.0,YNR022C_translation_Ribosome,4.7306922410382855e-06,2.8190907605278533e-05,2.6839768102172556e-05,2.9891813390639333e-05
YNR033W,88526.9,YNR033W_translation_Ribosome,0.0,0.0,0.0,0.0
YNR036C,16940.2,YNR036C_translation_Ribosome,4.920721644457617e-06,2.932332144264641e-05,2.7917907380843884e-05,3.10925517131345e-05
YNR037C,10284.2,YNR037C_translation_Ribosome,2.9873133455290388e-06,1.7801850177711256e-05,1.6948639513469423e-05,1.887592946530843e-05
YNR038W,70354.4,YNR038W_translation_Ribosome,6.797094754334462e-06,7.308331610483608e-05,4.545408627426648e-05,2.4350961563809353e-05
YNR041C,41026.1,YNR041C_translation_Ribosome,0.0,0.0,0.0,0.0
YNR043W,44108.3,YNR043W_translation_Ribosome,5.517934044045187e-05,0.00023357000514019646,0.00020334553616498728,0.0001540575017271362
YNR046W,15058.4,YNR046W_translation_Ribosome,0.0,0.0,0.0,0.0
YNR050C,48906.1,YNR050C_translation_Ribosome,1.9682171142204983e-07,1.8660760211168293e-06,1.3170845972949453e-06,8.079935034442332e-07
YNR053C,55510.4,YNR053C_translation_Ribosome,5.3629829641217565e-06,5.76635449994015e-05,3.586377697370801e-05,1.921317809250996e-05
YNR054C,36409.2,YNR054C_translation_Ribosome,3.517573631919457e-06,3.782144503718598e-05,2.3523005213277684e-05,1.2601898811858922e-05
YNR056C,62428.6,YNR056C_translation_Ribosome,0.0,0.0,0.0,0.0
YNR057C,26245.0,YNR057C_translation_Ribosome,0.0,0.0,0.0,0.0
YNR058W,53699.2,YNR058W_translation_Ribosome,0.0,0.0,0.0,0.0
YNR067C,121005.9,YNR067C_translation_Ribosome,0.0,0.0,0.0,0.0
YNR072W,62827.8,YNR072W_translation_Ribosome,0.0,0.0,0.0,0.0
YOL010W,40177.1,YOL010W_translation_Ribosome,3.881598814777343e-06,4.1735494858539196e-05,2.5957344098589885e-05,1.3906038824086692e-05
YOL011W,75056.6,YOL011W_translation_Ribosome,0.0,0.0,0.0,0.0
YOL020W,65412.0,YOL020W_translation_Ribosome,0.0,0.0,0.0,0.0
YOL023W,75668.6,YOL023W_translation_Ribosome,0.0,0.0,0.0,0.0
YOL033W,61621.1,YOL033W_translation_Ribosome,2.945953130610443e-07,1.7404827530260762e-06,1.6614337531459347e-06,1.8552157865858126e-06
YOL038W,28439.4,YOL038W_translation_Ribosome,0.00020428842788219426,0.00023427446156131917,0.00022321846515734116,0.00021517411717799015
YOL039W,10728.7,YOL039W_translation_Ribosome,0.0006537509548696657,0.0015282044334527373,0.0012554030076655652,0.0009858832251970913
YOL040C,16017.2,YOL040C_translation_Ribosome,0.0009760045293780616,0.0022815025167540505,0.0018742290356129716,0.0014718548188155929
YOL041C,51963.7,YOL041C_translation_Ribosome,5.020328404276203e-06,5.39792751139498e-05,3.35723494611581e-05,1.7985599499296703e-05
YOL049W,55808.6,YOL049W_translation_Ribosome,0.0,0.0,0.0,0.0
YOL052C,46218.7,YOL052C_translation_Ribosome,0.0,0.0,0.0,0.0
YOL055C,61259.8,YOL055C_translation_Ribosome,0.0,0.0,0.0,0.0
YOL058W,46922.1,YOL058W_translation_Ribosome,1.1122748948073289e-09,2.4020565827669186e-08,1.629828675379007e-08,9.073104221549896e-09
YOL059W,49418.2,YOL059W_translation_Ribosome,0.0,0.0,0.0,0.0
YOL061W,53504.4,YOL061W_translation_Ribosome,0.0004954338740718563,0.0,0.0,0.0
YOL064C,39141.6,YOL064C_translation_Ribosome,6.72594347324487e-06,8.240076751847714e-05,5.8802682746151604e-05,3.535797507050952e-05
YOL065C,43800.4,YOL065C_translation_Ribosome,0.0,0.0,0.0,0.0
YOL066C,67027.6,YOL066C_translation_Ribosome,1.2489360133935832e-08,6.745262597623525e-08,5.409194726181266e-08,3.801070981484735e-08
YOL068C,57710.7,YOL068C_translation_Ribosome,0.0,0.0,0.0,0.0
YOL077C,33540.8,YOL077C_translation_Ribosome,3.240451140741466e-06,3.484178514505257e-05,2.166980909378685e-05,1.1609092418092071e-05
YOL086C,36845.5,YOL086C_translation_Ribosome,0.0,0.0,0.0,0.0
YOL093W,34531.0,YOL093W_translation_Ribosome,0.0,0.0,0.0,0.0
YOL096C,36329.3,YOL096C_translation_Ribosome,0.0,0.0,0.0,0.0
YOL097C,49347.7,YOL097C_translation_Ribosome,7.13820290796198e-06,3.975863932973229e-05,3.091484105460293e-05,1.8630705145369117e-05
YOL103W,66715.8,YOL103W_translation_Ribosome,0.0,0.0,0.0,0.0
YOL120C,20593.7,YOL120C_translation_Ribosome,0.0012548725418083677,0.0,0.0,0.0
YOL121C,15923.4,YOL121C_translation_Ribosome,0.0009702888471829424,0.0,0.0,0.0
YOL124C,50074.3,YOL124C_translation_Ribosome,0.0,0.0,0.0,0.0
YOL125W,54103.8,YOL125W_translation_Ribosome,0.0,0.0,0.0,0.0
YOL126C,40728.2,YOL126C_translation_Ribosome,1.889822767498415e-05,0.00012267232836619707,8.99508947749849e-05,6.015811823016358e-05
YOL127W,15775.9,YOL127W_translation_Ribosome,0.0009613009673985066,0.0022471315557063797,0.0018459936719855332,0.0014496812449212664
YOL136C,45304.9,YOL136C_translation_Ribosome,0.0,0.0,0.0,0.0
YOL139C,24245.3,YOL139C_translation_Ribosome,0.0004097017319050986,0.00045033765914017135,0.00031723133220333603,0.00040773731584900426
YOL140W,46681.9,YOL140W_translation_Ribosome,6.425309743168252e-05,0.0013876027982783184,0.000941507725877581,0.0005241285695439884
YOL141W,78954.4,YOL141W_translation_Ribosome,0.0,0.0,0.0,0.0
YOL143C,18552.7,YOL143C_translation_Ribosome,5.8767758095172585e-06,3.1739333030237016e-05,2.5452564723003704e-05,1.7885657675569023e-05
YOL144W,56955.2,YOL144W_translation_Ribosome,5.502568299240277e-06,5.916438609972028e-05,3.679722340845921e-05,1.9713250145819944e-05
YOL151W,38162.8,YOL151W_translation_Ribosome,0.0,0.0,0.0,0.0
YOL156W,62740.3,YOL156W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR004W,28828.8,YOR004W_translation_Ribosome,2.7852143612021045e-06,2.994701544356996e-05,1.862551258177987e-05,9.978181900929396e-06
YOR011W,157749.2,YOR011W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR020C,11374.4,YOR020C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR025W,50540.8,YOR025W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR039W,29836.3,YOR039W_translation_Ribosome,2.8825511726167705e-06,3.099359449158433e-05,1.9276431243886626e-05,1.0326896320717467e-05
YOR040W,32339.3,YOR040W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR045W,6407.6,YOR045W_translation_Ribosome,4.454815855523713e-06,2.3158187113944338e-05,2.1468521566823088e-05,2.4033953528557953e-05
YOR048C,115928.3,YOR048C_translation_Ribosome,1.1200090396747208e-05,0.00012042494278106654,7.489815775316182e-05,4.012493287495537e-05
YOR054C,73595.7,YOR054C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR061W,39409.0,YOR061W_translation_Ribosome,3.807390968774758e-06,4.09376016905195e-05,2.5461095339915744e-05,1.3640185180573822e-05
YOR063W,43798.5,YOR063W_translation_Ribosome,0.002668851882973618,0.006238692654150057,0.005125016882869336,0.00402473798678263
YOR065W,34056.9,YOR065W_translation_Ribosome,0.0007130634566254423,0.0009177229576566956,0.001154848570573144,0.0018876505888889335
YOR071C,67196.0,YOR071C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR074C,35046.6,YOR074C_translation_Ribosome,1.8450824430424106e-07,9.964934519558752e-07,7.991130140571481e-07,5.615411244038917e-07
YOR078W,24383.2,YOR078W_translation_Ribosome,2.355715077008518e-06,2.5328978901780685e-05,1.5753329947276853e-05,8.439477360373711e-06
YOR081C,84730.9,YOR081C_translation_Ribosome,1.61848016943479e-08,0.0,0.0,3.9957701128546236e-08
YOR095C,28253.3,YOR095C_translation_Ribosome,1.4034275392346351e-07,1.2219191041143394e-06,8.911148538907549e-07,5.576359359047203e-07
YOR096W,21632.5,YOR096W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR098C,113615.1,YOR098C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR099W,46016.4,YOR099W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR100C,34771.7,YOR100C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR108W,67195.9,YOR108W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR109W,124575.1,YOR109W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR117W,48240.3,YOR117W_translation_Ribosome,0.0003465240141341032,0.00039738778975845137,0.000378634068395595,0.00036498885225783235
YOR120W,35080.5,YOR120W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR125C,26061.0,YOR125C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR126C,27340.4,YOR126C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR128C,62339.0,YOR128C_translation_Ribosome,2.6741365810440935e-06,2.65302841768241e-05,1.8266557987213815e-05,1.0741698569523143e-05
YOR130C,31530.0,YOR130C_translation_Ribosome,7.474095282753998e-07,1.614097365496712e-05,1.0951874281454086e-05,6.096806264243539e-06
YOR133W,93279.1,YOR133W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR136W,39743.9,YOR136W_translation_Ribosome,0.0017333300986478667,0.00010524762273830164,0.001460736655855245,0.004229302179583247
YOR142W,35035.8,YOR142W_translation_Ribosome,5.555101936756575e-05,0.0,4.4812889403731115e-05,0.00013622351683909478
YOR143C,36612.4,YOR143C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR150W,18479.8,YOR150W_translation_Ribosome,5.36793850398743e-06,3.1988354068772334e-05,3.045520978598357e-05,3.391837977995436e-05
YOR155C,51315.4,YOR155C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR157C,28264.2,YOR157C_translation_Ribosome,0.00020302991565743,0.00023283122135000863,0.00022184333505278315,0.00021384854401788184
YOR158W,36018.8,YOR158W_translation_Ribosome,1.0462597181107071e-05,6.23481924875971e-05,5.9359955748405574e-05,6.610998699218717e-05
YOR163W,21574.8,YOR163W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR168W,93140.8,YOR168W_translation_Ribosome,0.0002315573568615078,0.000730661469247281,0.0006025954562350755,0.0004621144216688814
YOR171C,69633.0,YOR171C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR175C,72257.8,YOR175C_translation_Ribosome,8.294831868155683e-06,3.5111400509998094e-05,3.0567908571661626e-05,2.3158687013191244e-05
YOR176W,44604.6,YOR176W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR180C,30062.2,YOR180C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR182C,7134.7,YOR182C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR184W,43409.9,YOR184W_translation_Ribosome,4.198599738067179e-05,0.00031245695303454236,0.0002287289782193407,0.00014707573352356154
YOR187W,47966.7,YOR187W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR190W,51796.8,YOR190W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR192C,67185.0,YOR192C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR202W,23826.4,YOR202W_translation_Ribosome,4.706378199669208e-11,4.845865876548402e-10,3.576079199482947e-10,2.1825684086043138e-10
YOR206W,81608.2,YOR206W_translation_Ribosome,7.884349353141774e-06,8.477363004086004e-05,5.272486388182679e-05,2.8246110285805387e-05
YOR209C,49016.0,YOR209C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR221C,40705.7,YOR221C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR222W,34026.5,YOR222W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR232W,26067.8,YOR232W_translation_Ribosome,1.8123564972239377e-05,9.421686548757758e-05,8.734208998226176e-05,9.777770853272981e-05
YOR234C,12184.4,YOR234C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR236W,24262.3,YOR236W_translation_Ribosome,1.4062397844978619e-08,7.594829935194124e-08,6.090484015577028e-08,4.2798167244295056e-08
YOR239W,71433.2,YOR239W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR241W,62160.1,YOR241W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR243C,77004.3,YOR243C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR245C,47732.9,YOR245C_translation_Ribosome,1.3454643932573777e-06,5.695249757260685e-06,4.958271995535562e-06,3.756458149616472e-06
YOR259C,49397.7,YOR259C_translation_Ribosome,0.00035483795276961764,0.00040692207183933455,0.00038771840391508926,0.00037374580645594497
YOR260W,65671.0,YOR260W_translation_Ribosome,0.0011097211598099315,0.0012197879347087559,0.0008592551470645972,0.0011044003278623058
YOR261C,38302.9,YOR261C_translation_Ribosome,0.0002751407984812935,0.0003155267436632647,0.0003006362493257636,0.00028980191891730625
YOR267C,85692.1,YOR267C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR270C,95502.3,YOR270C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR272W,51356.3,YOR272W_translation_Ribosome,4.961646141990081e-06,5.334831519954393e-05,3.317992465186417e-05,1.7775367103684523e-05
YOR273C,73226.5,YOR273C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR274W,50249.3,YOR274W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR278W,30913.9,YOR278W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR287C,36129.0,YOR287C_translation_Ribosome,3.4905028879409074e-06,3.7530376601202244e-05,2.3341975526803925e-05,1.25049163995268e-05
YOR293W,12741.6,YOR293W_translation_Ribosome,0.0007764065699075687,0.001814923486469134,0.0014909395325129384,0.0011708529180768645
YOR294W,22971.7,YOR294W_translation_Ribosome,2.2193469288082194e-06,2.386272944642358e-05,1.4841397747213643e-05,7.950931054139603e-06
YOR297C,21976.6,YOR297C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR303W,45361.0,YOR303W_translation_Ribosome,5.719457275828348e-07,0.0,5.7276403275572895e-06,0.0
YOR310C,56965.9,YOR310C_translation_Ribosome,5.5036020499917784e-06,5.917550113278604e-05,3.680413639077638e-05,1.9716953614099574e-05
YOR311C,32844.3,YOR311C_translation_Ribosome,6.570785769624355e-07,3.1403551772007828e-06,2.7174650861910733e-06,2.1193151643837594e-06
YOR312C,20457.1,YOR312C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR317W,77868.1,YOR317W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR321W,86317.3,YOR321W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR323C,49728.9,YOR323C_translation_Ribosome,8.718526872346861e-07,9.147998834662813e-06,6.575131596695419e-06,4.021219640630753e-06
YOR332W,26467.6,YOR332W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR335C,107252.8,YOR335C_translation_Ribosome,2.071160618496122e-05,8.630042555652883e-05,6.608664141673272e-05,4.65803326057037e-05
YOR347C,55192.9,YOR347C_translation_Ribosome,0.0005224821019854551,0.0,0.008071179671843317,0.0001251258589425891
YOR348C,68789.1,YOR348C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR360C,60989.3,YOR360C_translation_Ribosome,0.0,0.0,0.0,0.0
YOR361C,88116.6,YOR361C_translation_Ribosome,0.0014890112157650687,0.0016366975609866995,0.0011529387719363539,0.0014818717840464081
YOR362C,31521.3,YOR362C_translation_Ribosome,0.00022642660610993934,0.0002596621442510323,0.00024740803975344404,0.00023849194778379924
YOR369C,15461.8,YOR369C_translation_Ribosome,0.0009421613535660235,0.002202390905623191,0.0018092397237245363,0.0014208179230803717
YOR374W,56721.1,YOR374W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR375C,49564.4,YOR375C_translation_Ribosome,0.003501436828531076,0.03075108907963297,0.022167227761192166,0.013770781061797003
YOR377W,61032.6,YOR377W_translation_Ribosome,0.0,0.0,0.0,0.0
YOR388C,41709.7,YOR388C_translation_Ribosome,2.4964219545046205e-05,0.0,6.0235210077174594e-06,1.9634126343647172e-05
YPL005W,70350.1,YPL005W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL012W,137506.0,YPL012W_translation_Ribosome,1.328475989120104e-05,0.0001428396015645303,8.883892957980294e-05,4.7593374697149986e-05
YPL013C,13652.3,YPL013C_translation_Ribosome,3.965665582851957e-06,2.3631998520173404e-05,2.2499359330792723e-05,2.5057841333232555e-05
YPL015C,39967.6,YPL015C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL023C,73917.1,YPL023C_translation_Ribosome,1.5942216799474033e-06,0.0,9.635871799931367e-06,6.350975494473498e-06
YPL028W,41729.2,YPL028W_translation_Ribosome,0.00012180721943966764,0.0005156008144269007,0.000448880942541448,0.0003400786556964251
YPL030W,64862.8,YPL030W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL036W,102138.6,YPL036W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL040C,115800.7,YPL040C_translation_Ribosome,1.2838517978645244e-07,7.640205771067879e-07,7.277547405485548e-07,8.108804579163984e-07
YPL043W,77842.3,YPL043W_translation_Ribosome,7.5205173947234225e-06,8.086165779578083e-05,5.029181714274209e-05,2.6942662510639235e-05
YPL053C,52115.4,YPL053C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL057C,44819.4,YPL057C_translation_Ribosome,2.5495343867520376e-07,1.0791987636413058e-06,9.39548085763427e-07,7.118151377947129e-07
YPL059W,16925.6,YPL059W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL061W,54405.6,YPL061W_translation_Ribosome,0.002878339737381541,0.01218379805076017,0.010607187311738816,0.008036157190552144
YPL063W,55098.2,YPL063W_translation_Ribosome,3.830686930057158e-05,0.00019914145796759403,0.00018461059016336838,0.00020666783312278187
YPL069C,38641.7,YPL069C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL078C,26930.4,YPL078C_translation_Ribosome,0.0005159263852670905,0.000656822105586872,0.0008309903280657425,0.001364459524122617
YPL079W,18294.7,YPL079W_translation_Ribosome,0.0011147834867275693,0.0,0.0,0.0
YPL081W,22456.2,YPL081W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL083C,54658.4,YPL083C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL087W,37230.0,YPL087W_translation_Ribosome,1.009647815914513e-07,4.2737633989563545e-07,3.720729077697099e-07,2.8188778427299035e-07
YPL090C,27023.9,YPL090C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL091W,53442.5,YPL091W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL092W,52552.6,YPL092W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL093W,74421.2,YPL093W_translation_Ribosome,7.1899973296805305e-06,7.73078597003347e-05,4.808153641327965e-05,2.5758556404895343e-05
YPL097W,55301.1,YPL097W_translation_Ribosome,3.0124221245612724e-07,1.8294758663620563e-06,1.7309511171785351e-06,1.916122175317442e-06
YPL104W,75471.5,YPL104W_translation_Ribosome,1.3786371296868333e-07,8.295986782353154e-07,7.872820355239702e-07,8.740633851915072e-07
YPL106C,77339.9,YPL106C_translation_Ribosome,5.8602072466292826e-05,0.0008886907349314435,0.0005396010175971017,0.0002519183203977656
YPL110C,138002.7,YPL110C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL111W,35651.2,YPL111W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL117C,33331.8,YPL117C_translation_Ribosome,1.138907908791599e-09,4.82091166707113e-09,4.197075164493859e-09,3.179764486584613e-09
YPL118W,39467.1,YPL118W_translation_Ribosome,1.1464245594147249e-05,6.83171662500484e-05,6.504284733300101e-05,7.243910034813348e-05
YPL126W,101223.0,YPL126W_translation_Ribosome,9.779378721416104e-06,0.00010514925159023207,6.539745879348097e-05,3.503515604387891e-05
YPL131W,33713.1,YPL131W_translation_Ribosome,0.0020543002709197313,0.004802120376693865,0.003944888675956076,0.0030979689766133882
YPL134C,34225.7,YPL134C_translation_Ribosome,1.853968085480627e-05,0.00015051960668814699,0.00010786350035589846,6.838034527525201e-05
YPL143W,12170.4,YPL143W_translation_Ribosome,0.0007416006245999777,0.0017335613109596868,0.0014241014069265607,0.0011183641264960974
YPL146C,52574.4,YPL146C_translation_Ribosome,5.0793294868875536e-06,5.4613663029207763e-05,3.396690631172743e-05,1.819697408606055e-05
YPL147W,100057.5,YPL147W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL148C,19977.4,YPL148C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL160W,124120.4,YPL160W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL169C,67361.6,YPL169C_translation_Ribosome,6.507953703017528e-06,6.997443096846148e-05,4.352051865942471e-05,2.331509802481011e-05
YPL172C,52176.4,YPL172C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL173W,33762.4,YPL173W_translation_Ribosome,9.807167120154181e-06,5.8442386032939705e-05,5.564134757293324e-05,6.196852268329371e-05
YPL183WA,10716.3,YPL183WA_translation_Ribosome,3.112828027915913e-06,1.854981107518398e-05,1.7660751990256154e-05,1.9669018779203508e-05
YPL188W,46254.4,YPL188W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL189W,71314.3,YPL189W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL198W,27720.8,YPL198W_translation_Ribosome,0.0016891607995144827,0.003948572469996983,0.003243708528982598,0.002547323693368584
YPL206C,37076.1,YPL206C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL207W,89816.3,YPL207W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL211W,20385.9,YPL211W_translation_Ribosome,1.9695270509362162e-06,2.1176631081802676e-05,1.3170781889669578e-05,7.055937757178814e-06
YPL212C,62146.2,YPL212C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL214C,58052.3,YPL214C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL217C,135565.0,YPL217C_translation_Ribosome,1.3097235572634426e-05,0.0001408233137906386,8.758490166600719e-05,4.6921558628853564e-05
YPL220W,24502.1,YPL220W_translation_Ribosome,0.0014930300289235446,0.0034900983202906513,0.0028670770954656614,0.002251550455516666
YPL231W,206899.6,YPL231W_translation_Ribosome,0.007678170627460907,0.03250111977795087,0.028295403869353624,0.021437004778586708
YPL234C,17038.6,YPL234C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL237W,31590.7,YPL237W_translation_Ribosome,0.0005338257106364698,0.0005867727719846491,0.0004133403111628203,0.0005312661515341589
YPL240C,81368.7,YPL240C_translation_Ribosome,2.7875031510497367e-05,0.0004832044280982681,0.00022596413515317028,0.00012204731507999707
YPL244C,38096.0,YPL244C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL249CA,11155.6,YPL249CA_translation_Ribosome,0.0,0.00158901240390964,0.001305356081567569,0.001025111980669482
YPL252C,18926.7,YPL252C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL258C,61321.8,YPL258C_translation_Ribosome,0.0,0.0,0.0,0.0
YPL262W,53156.5,YPL262W_translation_Ribosome,6.053037755851532e-05,2.064652025577316e-05,6.184207634967839e-05,0.00015278860248233757
YPL265W,68111.0,YPL265W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL268W,100571.8,YPL268W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL271W,6746.7,YPL271W_translation_Ribosome,0.0001292517208612378,0.00016454941997753276,0.00020818266517991357,0.00034182927366092073
YPL273W,36658.8,YPL273W_translation_Ribosome,0.0,0.0,0.0,0.0
YPL274W,64357.2,YPL274W_translation_Ribosome,0.0,0.0,0.0,0.0
YPR001W,53817.9,YPR001W_translation_Ribosome,0.0016908189066209632,0.0013113618545518375,0.0021878536762708236,0.00435882655986602
YPR002W,57696.3,YPR002W_translation_Ribosome,0.0,0.0,0.0,0.0
YPR006C,64976.6,YPR006C_translation_Ribosome,0.0,0.0,0.0,0.0
YPR016C,26442.9,YPR016C_translation_Ribosome,2.5547072660614084e-06,2.7468570827532756e-05,1.7084046739675154e-05,9.152377698276929e-06
YPR020W,12932.3,YPR020W_translation_Ribosome,0.0,0.0,0.0,0.0
YPR021C,104308.2,YPR021C_translation_Ribosome,1.755075162571252e-05,0.0001939173767398425,0.00013514456093033456,8.104545348601628e-05
YPR026W,136884.5,YPR026W_translation_Ribosome,0.0,0.0,0.0,0.0
YPR033C,59954.2,YPR033C_translation_Ribosome,7.1995945138203035e-06,3.236254426270368e-05,2.502659969857226e-05,1.6959285665078775e-05
YPR035W,41759.5,YPR035W_translation_Ribosome,0.0014099114757339351,0.013241240025363374,0.009501528058631964,0.005824375852740132
YPR036W,54409.3,YPR036W_translation_Ribosome,0.0,0.0,0.0,0.0
YPR041W,45240.4,YPR041W_translation_Ribosome,0.0007644809605193347,0.0008403053719510589,0.000591936266468627,0.000760815467902451
YPR043W,10108.2,YPR043W_translation_Ribosome,0.0006159409249968361,0.0,0.0011827961152875062,0.0009288641510096507
YPR047W,54831.5,YPR047W_translation_Ribosome,6.044297814315218e-09,3.559386103567021e-08,3.401209734457157e-08,3.8017346761198897e-08
YPR060C,29744.4,YPR060C_translation_Ribosome,7.423709879571092e-07,1.0823264551838953e-05,7.750902359083204e-06,4.535287741935613e-06
YPR062W,17504.2,YPR062W_translation_Ribosome,0.0,0.0,0.0,0.0
YPR069C,33312.2,YPR069C_translation_Ribosome,0.0,0.0,0.0,0.0
YPR074C,73802.2,YPR074C_translation_Ribosome,0.00020412509737057204,0.0016510361333126342,0.0012232258161772082,0.0007829172949968808
YPR080W,50045.3,YPR080W_translation_Ribosome,0.0011435311735783255,0.005222521173912944,0.003950005788758455,0.00269279774848211
YPR081C,71019.2,YPR081C_translation_Ribosome,0.0029324639053827086,0.011785358460613456,0.009094127223311373,0.006469630779861368
YPR100W,16138.1,YPR100W_translation_Ribosome,4.687730839684388e-06,2.7934894143727464e-05,2.6596024905420053e-05,2.9620353289910145e-05
YPR102C,19732.0,YPR102C_translation_Ribosome,0.0,0.0,0.0,0.0
YPR103W,31631.9,YPR103W_translation_Ribosome,0.00022722107786826655,0.0002605732308227843,0.0002482761298765269,0.00023932875367140187
YPR108W,48946.9,YPR108W_translation_Ribosome,0.0003515997261090942,0.0004032085291038394,0.00038418011252733394,0.0003703350280279952
YPR112C,101112.9,YPR112C_translation_Ribosome,9.768741716019824e-06,0.0001050348810163498,6.53263261436567e-05,3.499704839363705e-05
